frame,start_us,end_us,relative_start_us,relative_end_us,event_count,valid_motion_events,scale,is_observable,scale_valid_points,scale_input_points,denominator,residual_rmse,weighted_residual_rmse,pred_dir_x,pred_dir_y,pred_dir_z,translation_metric_x,translation_metric_y,translation_metric_z,uncertainty_mean,uncertainty_median,depth_mean,depth_median,elapsed_seconds
947,31566351,31599684,8233251,8266584,13777,13777,0.6268797800703308,True,10772,13777,9.724380456029202,0.04964254095816176,0.04964254095816176,0.3964367654202076,-0.8578149487926585,0.3270954060277612,0.2485181923192265,-0.5377468464419439,0.20504949619336965,1.8465410564935723,1.43984055519104,29.139845334800846,24.153478622436523,0.4014874743297696
948,31599684,31633017,8266584,8299917,15826,15826,1.1149388858370624,True,12620,15826,7.665056762047046,0.05691130039275743,0.05691130039275743,0.9045314931536191,-0.219625830137322,-0.3654959269613837,1.008497335183457,-0.2448693783548863,-0.40750562158520914,1.469065540547391,1.246814787387848,34.638386276237405,34.13484764099121,0.35582158900797367
949,31633017,31666350,8299917,8333250,16486,16486,1.766587734977868,True,14901,16486,14.052067273337018,0.0742349777542397,0.0742349777542397,0.3873580683664318,-0.8038210836731949,-0.4514702562863722,0.6843020126217446,-1.420020467535527,-0.7975618174638547,1.1822886951771625,0.9584446251392365,28.01240599070101,25.559287071228027,0.3570524579845369
950,31666350,31699683,8333250,8366583,16766,16766,2.498379465751977,True,15689,16766,15.149967988209411,0.08689658851656645,0.08689658851656645,0.6275696501519117,-0.6172361346501408,-0.47452701534085867,1.567907127270301,-1.54209008433162,-1.185548551073394,0.9306359457141596,0.7227416932582855,29.31915477237112,23.751611709594727,0.30931546073406935
951,31699683,31733016,8366583,8399916,17606,17606,2.8843165932454795,True,16556,17606,7.821857976900413,0.08604778820430067,0.08604778820430067,0.711686319033699,-0.37464259947515366,-0.5942604697912159,2.0527286591770415,-1.0805878662040416,-1.7140353337306182,0.895750667268853,0.8121597468852997,34.91747274125799,32.07120132446289,0.3152580107562244
952,31733016,31766349,8399916,8433249,17921,17921,2.7415417685688626,True,15993,17921,8.019186244614101,0.07338253666318559,0.07338253666318559,0.6698886010971762,-0.2801355912791775,-0.6875851311775487,1.8365275801981737,-0.7680034243554785,-1.885043356572306,0.9197698431126418,0.8418141007423401,33.09174018536526,29.85723304748535,0.32435926236212254
953,31766349,31799682,8433249,8466582,15558,15558,2.5840996542401715,True,13838,15558,6.78109352453612,0.06840173840335775,0.06840173840335775,0.6755971268976406,-0.19896569077916726,-0.7099163162079408,1.7458103020237399,-0.5141471727486606,-1.8344945072543857,1.0068867376848067,0.915267676115036,32.48106603086692,29.877309799194336,0.26929874904453754
954,31799682,31833015,8466582,8499915,13820,13820,2.438926371898803,True,11983,13820,3.4758181369596244,0.06129089319525765,0.06129089319525765,0.49827162028901817,-0.3764211485518736,-0.7810457805630161,1.2152477950929417,-0.9180634661445901,-1.9049131518774767,1.156570304270585,1.0352147221565247,34.701244995390454,32.53126335144043,0.26960466988384724
955,31833015,31866348,8499915,8533248,12713,12713,1.128769340445773,True,9698,12713,5.228994193951115,0.05658555694539346,0.05658555694539346,0.925913385120685,-0.3777264416232413,0.002671805907001608,1.0451426410358253,-0.42636602638131527,0.0030158525914546646,1.2404523964313159,1.1014522314071655,37.031427341639116,36.595890045166016,0.2469700239598751
956,31866348,31899681,8533248,8566581,10670,10670,1.3743671926462226,True,9860,10670,2.666792681968704,0.051105319534360545,0.051105319534360545,0.865912661875805,-0.14490727857858035,-0.47874538390848626,1.1900819541817003,-0.19915580965448812,-0.6579719492760997,1.9012120773094936,1.482030212879181,46.10681795354412,41.44886016845703,0.3426070106215775
957,31899681,31933014,8566581,8599914,10298,10298,1.637617776450812,True,8055,10298,3.567927347391955,0.02096636038029025,0.02096636038029025,0.8948048524407013,0.42199566310087766,0.1457529978067566,1.4653483328135133,0.6910675994801712,0.23868770017969512,2.6621676907201066,3.403793692588806,41.49977721879033,45.0747127532959,0.8459826800972223
958,31933014,31966347,8599914,8633247,10869,10869,2.428535189969259,True,7155,10869,0.6328198296528971,0.03667547458373052,0.03667547458373052,0.3721810727805987,-0.14389461621350685,-0.9169381595753894,0.9038548322896166,-0.3494531391221725,-2.2268165875579857,2.001305380010972,1.5938239097595215,37.12297016962964,33.48481750488281,0.4631333239376545
959,31966347,31999680,8633247,8666580,12428,12428,3.210139571050078,True,9141,12428,0.4828447409384747,0.04646901771790613,0.04646901771790613,0.1427129495771685,0.21052409351408352,-0.9671156187700545,0.4581284867398761,0.6758117232503829,-3.1045761176006557,1.6713895827043896,1.372694194316864,49.41400291162324,45.739864349365234,0.36995861819013953
960,31999680,32033013,8666580,8699913,11315,11315,1.1437499253581933,True,8315,11315,3.6200221444055294,0.04448298499545113,0.04448298499545113,-0.7253718524775177,0.6506856602141837,0.22459707748665464,-0.8296440021320027,0.7442216753051246,0.2568828906122395,1.687737059191699,1.4465885162353516,39.9335315019959,35.54508972167969,0.2952369749546051
961,32033013,32066346,8699913,8733246,11340,11340,2.95837248985422,True,9464,11340,0.9309907336181177,0.04407214879935675,0.04407214879935675,0.41263729003607635,0.21461496848941689,-0.8852518749878179,1.2207348071322648,0.634911018690822,-2.6189047935591305,1.765290209302045,1.4494593739509583,47.591622980141345,44.66666030883789,0.3585785278119147
962,32066346,32099679,8733246,8766579,12469,12469,2.4421375790074236,True,8795,12469,1.2019515356776052,0.042875550907137565,0.042875550907137565,0.22121732013933332,0.5631770717490657,-0.7961749073669465,0.5402431306411358,1.3753558905577101,-1.944368660749168,1.7045006501554376,1.4186724424362183,48.650858412309795,47.86319351196289,0.36209018900990486
963,32099679,32133012,8766579,8799912,11333,11333,2.0856482290359666,True,7508,11333,0.5593590053874087,0.04215990014038388,0.04215990014038388,0.13286092359828322,0.12501591753279007,-0.9832186915124419,0.2771011500114806,0.2607392270041707,-2.050648322712709,1.889232336464322,1.4924070835113525,36.29017994265622,32.98738098144531,0.6136988238431513
964,32133012,32166345,8799912,8833245,11207,11207,3.5064360770502003,True,5682,11207,0.17144718328187825,0.03529490487779413,0.03529490487779413,0.07694401249511308,0.1128116700719078,-0.9906326998604577,0.26979926132639465,0.3955669098531971,-3.473590237903159,2.0507512783230797,1.5474467277526855,49.19310478335711,47.184974670410156,0.6690163291059434
965,32166345,32199678,8833245,8866578,11446,11446,3.6842262314061744,True,7038,11446,0.30846521450825326,0.03914060479759819,0.03914060479759819,0.030155145685963596,0.15215033897777802,-0.9878972322738101,0.11109837874828798,0.5605562699802105,-3.6396368970828283,1.9984941995289667,1.5184101462364197,43.61699783879103,41.03070068359375,0.49895584397017956
966,32199678,32233011,8866578,8899911,10864,10864,-0.4062402960620844,True,5249,10864,0.3537866879567704,0.03267302269680403,0.03267302269680403,0.2946047407934555,0.3085895694321199,-0.9044227575228893,-0.11968031712208947,-0.12536151804867895,0.367412968784033,2.341809992251207,2.424207091331482,42.793705648982645,37.55056953430176,0.6657459489069879
967,32233011,32266344,8899911,8933244,11481,11481,2.181101163343534,True,8183,11481,1.127986407131615,0.03805063791571602,0.03805063791571602,0.6484199499062815,0.07827732452282535,-0.7572477989562589,1.4142695070792717,0.1707307635805793,-1.6516340552469437,2.0570110641261707,1.5719362497329712,45.61438928465739,40.92283248901367,0.39316569920629263
968,32266344,32299677,8933244,8966577,11086,11086,2.8310227077979646,True,6411,11086,0.5257394513333443,0.03130530147163084,0.03130530147163084,0.40651508640755624,-0.2903614259416805,-0.8662769342678575,1.1508534406843456,-0.8220197903109961,-2.452449672158389,2.01970235917273,1.7303489446640015,44.67048686638477,40.99677276611328,0.5489331218414009
969,32299677,32333010,8966577,8999910,12154,12154,1.4014896399362122,True,5063,12154,0.5636588263489575,0.03783328417950913,0.03783328417950913,-0.3119669343789117,0.26381550627290684,-0.9127310723829414,-0.4372184265370833,0.36973469889801697,-1.2791831419995199,1.8985467085496641,1.4900972843170166,40.37053154965304,38.0572395324707,0.287499011028558
970,32333010,32366343,8999910,9033243,11771,11771,2.238435692581862,True,10176,11771,1.3156433850404525,0.048176873901598694,0.048176873901598694,0.6352180465358201,0.10307445404221038,-0.7654238631480775,1.4218947479397472,0.23072553692177128,-1.71335209522677,1.6708977086745345,1.316088080406189,46.877300051963886,44.205936431884766,0.22840454569086432
971,32366343,32399676,9033243,9066576,12183,12183,1.5934555863043076,True,5682,12183,2.2011471255776054,0.03836983847264695,0.03836983847264695,0.3416863871849433,-0.8328184309193315,0.4355041606282432,0.544462082426449,-1.327059181131604,0.6939565376149839,1.4886065605810128,1.3120695352554321,41.82352350287119,39.891334533691406,0.19760823715478182
972,32399676,32433009,9066576,9099909,10911,10911,1.7005025946072185,True,6660,10911,1.458199281885006,0.038893136064117935,0.038893136064117935,0.44947887022888733,-0.2553550756889966,0.8560154966664183,0.7643399850470926,-0.43423196875625475,1.455656573108561,1.644416973122668,1.4014174938201904,40.08987238295475,38.233856201171875,0.2166886767372489
973,32433009,32466342,9099909,9133242,12994,12994,0.9201868501547849,True,3004,12994,0.40709659942136217,0.03597142592130844,0.03597142592130844,0.4314567260845022,-0.00720693868329187,-0.9021048462028386,0.3970208057555033,-0.006631730206265571,-0.8301050169403308,1.6625555309256155,1.4117535948753357,34.20117328033753,31.026193618774414,0.22677457192912698
974,32466342,32499675,9133242,9166575,11333,11333,0.6180627853964812,True,4651,11333,0.1126551068417092,0.03586684849034001,0.03586684849034001,0.271552960885708,-0.10341389331060775,-0.9568513761817458,0.1678367793879884,-0.0639162789483653,-0.5913942267744243,1.9815715223793715,1.5339020490646362,49.260347045720714,50.32896041870117,0.3131009479984641
975,32499675,32533008,9166575,9199908,12421,12421,2.398151755706801,True,5423,12421,0.5449961268578107,0.03763649882091157,0.03763649882091157,0.44742079567388426,0.3009128274352173,-0.8421793763063558,1.0729829666892061,0.7216346254312529,-2.019673949916951,1.799438843632372,1.4207837581634521,47.56607280888138,47.40036392211914,0.2689613248221576
976,32533008,32566341,9199908,9233241,11025,11025,1.4076421629874225,True,9010,11025,2.344452827434404,0.04455587024316164,0.04455587024316164,0.7948039259091012,-0.3053304994018656,-0.5244616339541165,1.1187995174201923,-0.4297960846050747,-0.7382543088248127,1.855276704433241,1.4602988958358765,40.86379101950025,38.33572769165039,0.27507105888798833
977,32566341,32599674,9233241,9266574,10488,10488,4.453134072221023,True,1406,10488,0.059843756583877195,0.020301306824443588,0.020301306824443588,-0.027613736927961385,0.02216204947916879,0.999372965958274,-0.12296767277571502,0.09869057764630575,4.450341805582101,2.3289700685568726,1.7685312032699585,39.40339666700472,34.8792839050293,0.2903626528568566
978,32599674,32633007,9266574,9299907,10419,10419,2.471561907545574,True,631,10419,0.115843754768136,0.010801745975626753,0.010801745975626753,0.09762159831017746,-0.09999439430369561,0.9901874290484396,0.241277823737831,-0.24714233592980372,2.4473095309735164,2.5293115919141425,3.156433343887329,41.672252714342186,36.74586486816406,0.38221770571544766
979,32633007,32666340,9299907,9333240,10200,10200,1.24108852100315,True,625,10200,0.44500830013173065,0.006329712916174601,0.006329712916174601,0.13880085444808632,0.672167560103208,-0.7272723657198942,0.1722641471617732,0.834219443038778,-0.9026093847420844,2.778788345349843,3.46174693107605,37.722952153448965,30.993013381958008,0.4466779502108693
980,32666340,32699673,9333240,9366573,10232,10232,1.9848497808714403,True,198,10232,0.05064093565231121,0.008133503301859097,0.008133503301859097,0.13717593905223865,0.6437627173623259,0.752829546093564,0.2722736325697548,1.2777722884949068,1.4942535596033102,2.723352785109003,3.4094254970550537,39.966736713361705,32.741615295410156,0.40471611078828573
981,32699673,32733006,9366573,9399906,10134,10134,1.0586507168157961,True,6950,10134,4.936234218405499,0.021286249547500663,0.021286249547500663,-0.8017528587397746,-0.39743683554557574,0.44635895336534975,-0.8487762386159738,-0.42074679084031574,0.47253822593848827,3.233014277807353,3.6621023416519165,24.016516633256785,23.144485473632812,0.6097035771235824
982,32733006,32766339,9399906,9433239,10152,10150,0.31728369100062764,True,10150,10150,2.692747845207746,0.04113553832346533,0.04113553832346533,0.45877976544189797,0.8518738083708893,-0.2526502353507025,0.1455633373365346,0.2702856661880271,-0.08016179920464853,3.49430042208544,3.848239779472351,45.14480910164969,40.98889923095703,0.5773202059790492
983,32766339,32799672,9433239,9466572,10183,10183,1.7775741772993163,True,1889,10183,0.5301431615187305,0.01289124425196335,0.01289124425196335,-0.2868487641424197,-0.14073775150360057,-0.9475814855764451,-0.5098949559309128,-0.2501717928445206,-1.6843963796513315,2.809042923120162,3.361948251724243,28.27095097267685,25.789810180664062,0.4919153698720038
984,32799672,32833005,9466572,9499905,10560,10558,1.7760910149125657,True,7580,10558,1.4789307610708338,0.03824868610063716,0.03824868610063716,-0.7635743803443255,-0.10671647844907005,0.6368404501159526,-1.3561775961505935,-0.1895381785170079,1.131086601386826,2.3187751546675446,1.6398499608039856,41.45226094216464,39.628875732421875,0.2577216331847012
985,32833005,32866338,9499905,9533238,10494,10494,3.0650556467114773,True,8668,10494,0.5465212563824062,0.03669399645972903,0.03669399645972903,-0.3948187638393723,-0.05021570522809042,0.917385702235789,-1.2101414815348106,-0.15391393086312258,2.811838226853193,2.2629016187214703,1.9622164964675903,39.487199551949665,35.15456962585449,0.31039175298064947
986,32866338,32899671,9533238,9566571,10715,10715,3.966187933364554,True,5929,10715,0.1322557583601801,0.03819342778416502,0.03819342778416502,-0.14732193247501554,-0.014460796385913141,0.9889828783025864,-0.5843064709035357,-0.057354236132766426,3.922491958235794,1.8631777449774787,1.4813499450683594,44.59252058911201,41.319610595703125,0.23973442893475294
987,32899671,32933004,9566571,9599904,10677,10677,0.7027989959608407,True,5447,10677,2.307588598071584,0.0413315577119338,0.0413315577119338,-0.9489509906516579,0.10717953229367305,-0.29665563400718875,-0.6669218034494782,0.07532566768393535,-0.20848928172745676,1.6232994720254292,1.3931879997253418,40.858663103961646,39.65668487548828,0.19362455792725086
988,32933004,32966337,9599904,9633237,10502,10502,1.119682730378446,True,5373,10502,2.1666586487308876,0.035463168226149484,0.035463168226149484,-0.7324213189238022,0.3040637432270549,-0.6091832660485282,-0.820079502162904,0.34045492222677115,-0.6820919826325028,1.875277785124611,1.5248045921325684,39.20704269263886,34.02909278869629,0.22924848506227136
989,32966337,32999670,9633237,9666570,12290,12290,2.1126636481853764,True,11354,12290,3.603129516994768,0.05999544499242563,0.05999544499242563,-0.8569439589920952,0.10187220070950591,0.5052416311695778,-1.8104343506970682,0.21522169519990397,1.0674056277232706,1.4146843820430286,1.164372980594635,42.02520873843411,40.40189552307129,0.21765735326334834
990,32999670,33033003,9666570,9699903,11701,11701,1.287660641651142,True,10489,11701,2.4163336534558253,0.048743256914580604,0.048743256914580604,-0.7954530159508403,-0.2804234135038697,0.5372310569672922,-1.0242735409243138,-0.3610901925670023,0.6917712875305856,1.7803077845655588,1.4768097400665283,42.469448311778585,38.993927001953125,0.27119741309434175
991,33033003,33066336,9699903,9733236,11979,11972,1.1620924621806878,True,7111,11972,1.8337464436338193,0.037502282625225904,0.037502282625225904,0.080224428416354,0.6770787191288611,-0.7315247426981136,0.09322820354579764,0.7868280758059678,-0.8500993893917786,2.288035416372109,1.649843692779541,41.1512427575366,39.78139305114746,0.3058465360663831
992,33066336,33099669,9733236,9766569,11607,11607,0.9143361245933911,True,7066,11607,2.8194506635392376,0.03762850758291273,0.03762850758291273,-0.4042727785918885,-0.5644243111158873,0.7197143304857392,-0.3696412056571252,-0.516073537253134,0.6580608117521103,2.3810111442841593,1.777599811553955,35.55939486181437,29.184389114379883,0.4115068409591913
993,33099669,33133002,9766569,9799902,12535,12535,1.3543117678099084,True,6668,12535,0.5774409065184344,0.03842946961627936,0.03842946961627936,-0.11549425703870807,0.4508213308393358,0.8851108429133688,-0.15641523142265046,0.6105526335380351,1.1987160303788247,2.0654687343018914,1.522696614265442,37.861398027083006,35.25641632080078,0.3102744249626994
994,33133002,33166335,9799902,9833235,11766,11762,0.9835017847473433,True,8038,11762,4.067536478120594,0.043242499821849106,0.043242499821849106,0.18369004574257577,-0.9160746147609486,-0.35646215406104975,0.18065948782885136,-0.9009610185826536,-0.35058116471529677,2.029882324434458,1.4617173075675964,35.39729258414536,33.97745132446289,0.296340836212039
995,33166335,33199668,9833235,9866568,14345,14345,1.445978965980247,True,12194,14345,3.158459228234358,0.05180787869691471,0.05180787869691471,-0.98937409270631,0.05413005036071662,-0.1349401434890042,-1.4306141275424624,0.07827091424923084,-0.19512060915191295,1.7716855505430074,1.410879135131836,47.57626198256377,45.652488708496094,0.2866274071857333
996,33199668,33233001,9866568,9899901,14045,14017,3.1040046186669703,True,12817,14017,2.0259922782923416,0.06386005943197749,0.06386005943197749,-0.5606962968849634,-0.081003183635814,0.824049844911388,-1.7404038952020193,-0.25143425613253034,2.557854524619139,1.5863528295729465,1.1418510675430298,38.73162774413052,31.955184936523438,0.3242431338876486
997,33233001,33266334,9899901,9933234,12796,12796,1.6640985709261302,True,10153,12796,1.5999399951474065,0.04864838641748538,0.04864838641748538,-0.7602148056065335,-0.35115629931969616,0.5465918978363197,-1.2650723716095058,-0.5843586958709024,0.9095827960712252,1.726625745355467,1.4208711981773376,50.03366738805625,49.034446716308594,0.281404091976583
998,33266334,33299667,9933234,9966567,13257,13257,3.745654165222816,True,12398,13257,1.8677799983009917,0.07779918655834255,0.07779918655834255,-0.492758559747957,-0.01666263487113734,0.8700065277874233,-1.8457031517705538,-0.06241246770871063,3.258743574580514,1.4485948120850363,1.1042543649673462,34.947380292520826,29.636470794677734,0.3367755822837353
999,33299667,33333000,9966567,9999900,15021,15021,1.4039652439610737,True,13707,15021,2.042829887307724,0.057901848843859474,0.057901848843859474,-0.8014518351196901,-0.030276195750610344,0.5972924810764685,-1.1252105212189298,-0.04250672655329684,0.8385778839121772,1.7564123074879558,1.4150488376617432,48.92433119889987,46.16039276123047,0.42120463913306594
1000,33333000,33366333,9999900,10033233,12001,12001,1.1521120863561212,True,7384,12001,1.2684113963519117,0.04707563077019637,0.04707563077019637,-0.7301963635920572,0.035777130505457236,0.682299983530656,-0.8412680559092955,0.04121926447055584,0.7860860575477441,1.5991711049867905,1.3110734224319458,43.25678385373861,35.86427307128906,0.3856181828305125
