method,mode,sequence,exposure_next,photometric_condition,radius_bin,tested_points,valid_points,valid_fraction,mean_normal_error,median_normal_error,p90_normal_error,mean_EPE,median_EPE,p90_EPE,mean_abs_It,runtime_ms,ms_per_pair,ms_per_valid_point
classical_nf,full_photometric,Office,0.75,synthetic_gamma_vignette_exposure,middle,35,35,1.0,2.153369426727295,1.754326581954956,4.326283931732178,2.154370069503784,1.7543290853500366,4.326386451721191,0.1497887372970581,0.0,0.0,0.0
classical_nf,full_photometric,Office,0.75,synthetic_gamma_vignette_exposure,border,20,20,1.0,2.0169179439544678,0.977465808391571,3.5894885063171387,2.020460367202759,0.9842442274093628,3.5895416736602783,0.14379750192165375,0.0,0.0,0.0
classical_nf,full_photometric_affine,Office,0.75,synthetic_gamma_vignette_exposure,all,69,69,1.0,1.8438997268676758,0.9335604906082153,3.673909902572632,1.8459117412567139,0.9395498037338257,3.673933982849121,0.17291641235351562,120.30950299993037,40.10316766664346,1.7436159855062372
classical_nf,full_photometric_affine,Office,0.75,synthetic_gamma_vignette_exposure,center,14,14,1.0,0.6366410851478577,0.3255883455276489,1.8613479137420654,0.6389195322990417,0.32563650608062744,1.8623780012130737,0.2995639145374298,0.0,0.0,0.0
classical_nf,full_photometric_affine,Office,0.75,synthetic_gamma_vignette_exposure,middle,35,35,1.0,2.1973719596862793,1.7708752155303955,4.3477783203125,2.1983563899993896,1.770877718925476,4.347867012023926,0.14322321116924286,0.0,0.0,0.0
classical_nf,full_photometric_affine,Office,0.75,synthetic_gamma_vignette_exposure,border,20,20,1.0,2.070404529571533,1.0568807125091553,3.701228618621826,2.074028253555298,1.063671350479126,3.7012686729431152,0.1362263262271881,0.0,0.0,0.0
classical_nf,baseline,Office,1.0,synthetic_gamma_vignette_exposure,all,69,55,0.7971014492753623,1.3487178087234497,0.9545208215713501,3.258584499359131,1.3514353036880493,0.954676628112793,3.259145498275757,0.13498280942440033,13.150020000011864,4.383340000003955,0.23909127272748842
classical_nf,baseline,Office,1.0,synthetic_gamma_vignette_exposure,center,14,14,1.0,0.6308761239051819,0.2758866548538208,1.904637336730957,0.6331784129142761,0.2761795222759247,1.9049588441848755,0.20555098354816437,0.0,0.0,0.0
classical_nf,baseline,Office,1.0,synthetic_gamma_vignette_exposure,middle,35,26,0.7428571428571429,1.8250682353973389,1.997558355331421,3.5847322940826416,1.8259656429290771,1.9978930950164795,3.585814952850342,0.11924038827419281,0.0,0.0,0.0
classical_nf,baseline,Office,1.0,synthetic_gamma_vignette_exposure,border,20,15,0.75,1.1930299997329712,1.0027680397033691,2.367218494415283,1.1992892026901245,1.0135927200317383,2.3684282302856445,0.09640593081712723,0.0,0.0,0.0
