interval_index,start_s,end_s,events,dynamic_fraction,max_probability,mean_probability
140,14.0,14.1,2133991,0.08129557291666667,0.7310585379600525,0.30671682953834534
141,14.1,14.2,2058741,0.07098958333333333,0.7310585379600525,0.30194759368896484
142,14.2,14.299999999999999,2163657,0.093310546875,0.7310585379600525,0.31197503209114075
143,14.299999999999999,14.399999999999999,2127318,0.08392252604166667,0.7310585379600525,0.30818888545036316
144,14.399999999999999,14.5,2023045,0.05775716145833333,0.7310585379600525,0.29598894715309143
145,14.5,14.6,2104407,0.06664713541666667,0.7310585379600525,0.30006298422813416
146,14.6,14.7,2009401,0.07110677083333333,0.7310585379600525,0.30203723907470703
147,14.7,14.799999999999999,1929643,0.09365559895833334,0.7310585379600525,0.31223079562187195
148,14.799999999999999,14.899999999999999,1929043,0.10165690104166666,0.7310585379600525,0.31605055928230286
149,14.899999999999999,15.0,1809637,0.08203125,0.7310585379600525,0.30698633193969727
150,15.0,15.1,1662526,0.08685872395833333,0.7310585379600525,0.3090178668498993
151,15.1,15.2,1519971,0.09838216145833334,0.7310585379600525,0.314251571893692
152,15.2,15.299999999999999,1293483,0.10287434895833333,0.7310585379600525,0.3165854513645172
153,15.299999999999999,15.399999999999999,1251230,0.108974609375,0.7310585379600525,0.31929442286491394
154,15.399999999999999,15.5,1287850,0.076611328125,0.7310585379600525,0.30441588163375854
155,15.5,15.6,1282016,0.142392578125,0.7310585379600525,0.3346920311450958
156,15.6,15.7,1271736,0.11232421875,0.7310585379600525,0.32101741433143616
157,15.7,15.799999999999999,1231480,0.07208333333333333,0.7310585379600525,0.30235016345977783
158,15.799999999999999,15.899999999999999,1132782,0.037434895833333336,0.7310585379600525,0.28632164001464844
159,15.899999999999999,16.0,1055348,0.035205078125,0.7310585379600525,0.28548192977905273
160,16.0,16.099999999999998,1142662,0.06583658854166667,0.7310585379600525,0.2994401752948761
161,16.099999999999998,16.2,966067,0.07969401041666667,0.7310585379600525,0.30590584874153137
162,16.2,16.3,791549,0.08732747395833333,0.7310585379600525,0.3093281388282776
